,video_file,anchor,sample1,sample2,selected
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(131038, 131158)","(122188, 122308)","(4302, 4422)",0
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(93204, 93324)","(43767, 43887)","(41449, 41569)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(51495, 51615)","(192154, 192274)","(45020, 45140)",2
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(36230, 36350)","(122030, 122150)","(26547, 26667)",0
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(43299, 43419)","(1399, 1519)","(43317, 43437)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(120952, 121072)","(185454, 185574)","(132235, 132355)",2
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(86366, 86486)","(144647, 144767)","(26480, 26600)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(40460, 40580)","(49634, 49754)","(2443, 2563)",1
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(60415, 60535)","(10248, 10368)","(1879, 1999)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(177644, 177764)","(85985, 86105)","(184134, 184254)",0
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(180958, 181078)","(76260, 76380)","(132347, 132467)",2
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(123037, 123157)","(129233, 129353)","(21306, 21426)",1
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(19915, 20035)","(11939, 12059)","(18873, 18993)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(123469, 123589)","(29518, 29638)","(187343, 187463)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(138069, 138189)","(51974, 52094)","(25939, 26059)",2
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(189726, 189846)","(127033, 127153)","(175305, 175425)",2
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(41902, 42022)","(135774, 135894)","(141386, 141506)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(83944, 84064)","(43332, 43452)","(182528, 182648)",0
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(26657, 26777)","(48884, 49004)","(134674, 134794)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(56254, 56374)","(47068, 47188)","(176387, 176507)",2
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(78788, 78908)","(91453, 91573)","(26885, 27005)",0
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(107884, 108004)","(23451, 23571)","(181732, 181852)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(50702, 50822)","(30096, 30216)","(93466, 93586)",2
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(107958, 108078)","(97626, 97746)","(37638, 37758)",0
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(14297, 14417)","(25323, 25443)","(85594, 85714)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(8522, 8642)","(5778, 5898)","(88615, 88735)",1
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(7160, 7280)","(19851, 19971)","(142410, 142530)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(16191, 16311)","(128373, 128493)","(38890, 39010)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(131907, 132027)","(30737, 30857)","(23428, 23548)",1
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(135222, 135342)","(48919, 49039)","(51558, 51678)",0
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(191813, 191933)","(99484, 99604)","(17069, 17189)",2
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(181280, 181400)","(86034, 86154)","(100386, 100506)",1
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(138622, 138742)","(3218, 3338)","(15329, 15449)",2
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(89088, 89208)","(140139, 140259)","(14425, 14545)",1
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(191783, 191903)","(132319, 132439)","(19881, 20001)",1
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(98484, 98604)","(20963, 21083)","(80954, 81074)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(122230, 122350)","(140968, 141088)","(5491, 5611)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(54931, 55051)","(36464, 36584)","(1262, 1382)",2
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(25521, 25641)","(179993, 180113)","(123057, 123177)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(178068, 178188)","(134173, 134293)","(43152, 43272)",0
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(19909, 20029)","(96359, 96479)","(94456, 94576)",2
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(184367, 184487)","(23731, 23851)","(122177, 122297)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(3484, 3604)","(99691, 99811)","(28726, 28846)",2
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(120410, 120530)","(83265, 83385)","(21200, 21320)",1
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(87246, 87366)","(108761, 108881)","(123301, 123421)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(49486, 49606)","(173735, 173855)","(183982, 184102)",0
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(82276, 82396)","(125069, 125189)","(141251, 141371)",1
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(173906, 174026)","(142240, 142360)","(75380, 75500)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(5654, 5774)","(124693, 124813)","(24423, 24543)",2
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(187097, 187217)","(81065, 81185)","(190015, 190135)",1
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(100093, 100213)","(185484, 185604)","(181661, 181781)",2
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(128423, 128543)","(2284, 2404)","(44542, 44662)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(1692, 1812)","(20495, 20615)","(97326, 97446)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(79015, 79135)","(2495, 2615)","(142887, 143007)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(124629, 124749)","(106619, 106739)","(191761, 191881)",1
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(94442, 94562)","(132654, 132774)","(21208, 21328)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(145284, 145404)","(41108, 41228)","(93110, 93230)",2
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(177674, 177794)","(46138, 46258)","(126852, 126972)",1
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(22863, 22983)","(142886, 143006)","(120376, 120496)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(58234, 58354)","(186763, 186883)","(84245, 84365)",1
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(40068, 40188)","(17991, 18111)","(190159, 190279)",0
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(39998, 40118)","(23203, 23323)","(132905, 133025)",1
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(93074, 93194)","(7691, 7811)","(186154, 186274)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(22891, 23011)","(106876, 106996)","(89993, 90113)",0
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(5853, 5973)","(50748, 50868)","(12691, 12811)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(46847, 46967)","(89270, 89390)","(42785, 42905)",0
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(14351, 14471)","(48531, 48651)","(19587, 19707)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(6155, 6275)","(48575, 48695)","(16790, 16910)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(171941, 172061)","(130608, 130728)","(131383, 131503)",2
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(191074, 191194)","(127933, 128053)","(178745, 178865)",2
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(178182, 178302)","(135105, 135225)","(186563, 186683)",2
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(89320, 89440)","(1846, 1966)","(50448, 50568)",2
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(53970, 54090)","(2990, 3110)","(173880, 174000)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(180490, 180610)","(191119, 191239)","(88322, 88442)",2
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(86228, 86348)","(23813, 23933)","(93485, 93605)",0
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(94995, 95115)","(51752, 51872)","(141488, 141608)",2
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(2500, 2620)","(73769, 73889)","(5165, 5285)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(41056, 41176)","(87312, 87432)","(89616, 89736)",1
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(144621, 144741)","(12208, 12328)","(137775, 137895)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(77868, 77988)","(121745, 121865)","(27798, 27918)",2
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(10953, 11073)","(27263, 27383)","(58208, 58328)",1
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(186241, 186361)","(30203, 30323)","(92845, 92965)",2
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(184148, 184268)","(85361, 85481)","(138905, 139025)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(56139, 56259)","(126570, 126690)","(28068, 28188)",1
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(91001, 91121)","(5676, 5796)","(173479, 173599)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(11906, 12026)","(87573, 87693)","(2142, 2262)",1
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(43801, 43921)","(1939, 2059)","(79422, 79542)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(127441, 127561)","(85997, 86117)","(121135, 121255)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(25734, 25854)","(181557, 181677)","(86224, 86344)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(11828, 11948)","(121449, 121569)","(17732, 17852)",0
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(83811, 83931)","(73375, 73495)","(90497, 90617)",1
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(178681, 178801)","(80924, 81044)","(81958, 82078)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(21351, 21471)","(136293, 136413)","(19058, 19178)",2
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(182482, 182602)","(127126, 127246)","(138445, 138565)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(86433, 86553)","(92064, 92184)","(25646, 25766)",2
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(122298, 122418)","(133467, 133587)","(132685, 132805)",1
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(29543, 29663)","(119170, 119290)","(95582, 95702)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(23694, 23814)","(16239, 16359)","(39666, 39786)",0
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(2291, 2411)","(137031, 137151)","(95009, 95129)",1
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(7911, 8031)","(41066, 41186)","(4502, 4622)",2
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(23591, 23711)","(13290, 13410)","(17122, 17242)",1
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(54004, 54124)","(91580, 91700)","(84805, 84925)",1
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(108159, 108279)","(41087, 41207)","(3494, 3614)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(51016, 51136)","(52768, 52888)","(43264, 43384)",1
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(192231, 192351)","(127630, 127750)","(36934, 37054)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(135971, 136091)","(175547, 175667)","(8992, 9112)",2
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(7587, 7707)","(41914, 42034)","(72566, 72686)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(135936, 136056)","(85644, 85764)","(134374, 134494)",1
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(135832, 135952)","(18682, 18802)","(103685, 103805)",2
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(80377, 80497)","(19444, 19564)","(35787, 35907)",1
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(84174, 84294)","(132236, 132356)","(179333, 179453)",0
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(138155, 138275)","(103757, 103877)","(29019, 29139)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(17816, 17936)","(98505, 98625)","(120971, 121091)",1
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(120990, 121110)","(126416, 126536)","(150, 270)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(134079, 134199)","(54000, 54120)","(134701, 134821)",0
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(124913, 125033)","(177941, 178061)","(36709, 36829)",2
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(86174, 86294)","(21087, 21207)","(177914, 178034)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(19696, 19816)","(77906, 78026)","(120028, 120148)",0
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(20556, 20676)","(126458, 126578)","(100054, 100174)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(79563, 79683)","(129944, 130064)","(46283, 46403)",2
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(132813, 132933)","(178762, 178882)","(100634, 100754)",0
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(10818, 10938)","(133560, 133680)","(57064, 57184)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(178669, 178789)","(95723, 95843)","(186800, 186920)",2
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(51338, 51458)","(2784, 2904)","(16172, 16292)",0
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(79580, 79700)","(46325, 46445)","(51911, 52031)",2
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(72663, 72783)","(45324, 45444)","(123600, 123720)",0
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(132782, 132902)","(81909, 82029)","(190349, 190469)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(15683, 15803)","(132676, 132796)","(120517, 120637)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(178489, 178609)","(98549, 98669)","(7648, 7768)",1
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(81083, 81203)","(6500, 6620)","(173937, 174057)",2
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(132920, 133040)","(142042, 142162)","(133758, 133878)",1
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(189320, 189440)","(5192, 5312)","(82056, 82176)",2
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(129919, 130039)","(16418, 16538)","(134920, 135040)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(49060, 49180)","(47346, 47466)","(81031, 81151)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(51246, 51366)","(188121, 188241)","(48254, 48374)",0
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(11002, 11122)","(99571, 99691)","(36563, 36683)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(86306, 86426)","(2386, 2506)","(189640, 189760)",2
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(9478, 9598)","(23477, 23597)","(86127, 86247)",1
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(16090, 16210)","(81935, 82055)","(190644, 190764)",2
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(187725, 187845)","(136828, 136948)","(48379, 48499)",0
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(137276, 137396)","(190277, 190397)","(187578, 187698)",2
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(97877, 97997)","(30292, 30412)","(28470, 28590)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(189334, 189454)","(141168, 141288)","(178050, 178170)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(106797, 106917)","(173765, 173885)","(18178, 18298)",2
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(13282, 13402)","(39952, 40072)","(588, 708)",1
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(43438, 43558)","(144788, 144908)","(50580, 50700)",1
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(141053, 141173)","(39905, 40025)","(36657, 36777)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(100359, 100479)","(36403, 36523)","(190057, 190177)",1
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(175574, 175694)","(77669, 77789)","(3194, 3314)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(180771, 180891)","(185406, 185526)","(5575, 5695)",2
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(29020, 29140)","(45131, 45251)","(125052, 125172)",1
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(174670, 174790)","(88000, 88120)","(82259, 82379)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(24601, 24721)","(126674, 126794)","(29939, 30059)",2
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(178667, 178787)","(19058, 19178)","(26272, 26392)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(26129, 26249)","(29935, 30055)","(128321, 128441)",0
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(84876, 84996)","(93242, 93362)","(50245, 50365)",2
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(137706, 137826)","(22995, 23115)","(128174, 128294)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(191562, 191682)","(133275, 133395)","(93192, 93312)",0
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(11258, 11378)","(136957, 137077)","(18549, 18669)",2
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(12484, 12604)","(18736, 18856)","(50297, 50417)",0
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(46701, 46821)","(184354, 184474)","(44769, 44889)",2
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(42627, 42747)","(137935, 138055)","(25991, 26111)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(94780, 94900)","(141092, 141212)","(78638, 78758)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(93452, 93572)","(13068, 13188)","(92462, 92582)",2
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(72862, 72982)","(135828, 135948)","(84682, 84802)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(14282, 14402)","(63534, 63654)","(139029, 139149)",2
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(19865, 19985)","(48885, 49005)","(145255, 145375)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(173431, 173551)","(93177, 93297)","(95682, 95802)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(26090, 26210)","(19824, 19944)","(189171, 189291)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(1276, 1396)","(84810, 84930)","(89365, 89485)",1
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(81110, 81230)","(80167, 80287)","(189112, 189232)",1
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(45, 165)","(28384, 28504)","(121745, 121865)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(13412, 13532)","(176925, 177045)","(191262, 191382)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(43147, 43267)","(120257, 120377)","(188369, 188489)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(16366, 16486)","(183896, 184016)","(99602, 99722)",0
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(121213, 121333)","(72141, 72261)","(100662, 100782)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(21275, 21395)","(184391, 184511)","(9943, 10063)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(5290, 5410)","(28295, 28415)","(46372, 46492)",0
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(143567, 143687)","(130972, 131092)","(26739, 26859)",2
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(126635, 126755)","(188868, 188988)","(18697, 18817)",1
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(176350, 176470)","(142708, 142828)","(21624, 21744)",2
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(180484, 180604)","(28519, 28639)","(42498, 42618)",2
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(11138, 11258)","(136516, 136636)","(91058, 91178)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(142364, 142484)","(78062, 78182)","(134509, 134629)",2
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(122715, 122835)","(123513, 123633)","(138538, 138658)",2
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(30992, 31112)","(174575, 174695)","(183633, 183753)",1
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(52197, 52317)","(23959, 24079)","(188112, 188232)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(134721, 134841)","(89725, 89845)","(36641, 36761)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(11115, 11235)","(78641, 78761)","(128202, 128322)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(177275, 177395)","(24586, 24706)","(29470, 29590)",1
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(16022, 16142)","(2334, 2454)","(80735, 80855)",0
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(20037, 20157)","(44756, 44876)","(11963, 12083)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(100211, 100331)","(123220, 123340)","(4853, 4973)",1
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(141133, 141253)","(71729, 71849)","(138984, 139104)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(11976, 12096)","(126527, 126647)","(93961, 94081)",0
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(27359, 27479)","(51350, 51470)","(96921, 97041)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(28809, 28929)","(1899, 2019)","(98550, 98670)",1
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(181339, 181459)","(181289, 181409)","(127138, 127258)",0
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(181397, 181517)","(120533, 120653)","(11725, 11845)",1
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(79076, 79196)","(121167, 121287)","(5808, 5928)",1
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(172038, 172158)","(141071, 141191)","(83983, 84103)",0
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(2809, 2929)","(785, 905)","(3897, 4017)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(50200, 50320)","(79265, 79385)","(42630, 42750)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(90282, 90402)","(22602, 22722)","(133342, 133462)",1
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(43436, 43556)","(3262, 3382)","(79269, 79389)",1
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(11506, 11626)","(29159, 29279)","(92495, 92615)",0
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(79418, 79538)","(97372, 97492)","(1550, 1670)",2
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(17900, 18020)","(191507, 191627)","(6861, 6981)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(100666, 100786)","(77848, 77968)","(83321, 83441)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(127536, 127656)","(44349, 44469)","(97492, 97612)",0
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(145407, 145527)","(125843, 125963)","(134920, 135040)",0
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(138855, 138975)","(179655, 179775)","(173976, 174096)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(128353, 128473)","(136145, 136265)","(134884, 135004)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(137418, 137538)","(183754, 183874)","(816, 936)",1
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(3716, 3836)","(190389, 190509)","(880, 1000)",0
